 2236595 | 17Bm05 Dec 23 23:58:28 17 | 17BP99 Nr2873_2  |  7:59:33.6  49:55:58 2000 | 149 | r | 1.31 | 0.87 0.89   422 |   OG416 |  OB8618 |P 1 V Q R|
 2236596 | 17Bm05 Dec 24 00:01:46 17 | 17BP99 Nr2994_2  |  7:24:55.2  50:54:46 2000 | 143 | r | 1.24 | 0.82 0.84   397 |   OG428 |  OB8981 |P 1 V Q R|
 2236597 | 17Bm05 Dec 24 00:04:48 17 | 17BP99 Nr2995_2  |  7:31:00.0  50:54:46 2000 | 140 | r | 1.25 | 0.73 0.76   392 |   OG428 |  OB8984 |P 1 V Q R|
 2236598 | 17Bm05 Dec 24 00:07:49 17 | 17BP99 Nr2996_2  |  7:37:04.8  50:54:46 2000 | 139 | r | 1.25 | 0.85 0.87   393 |   OG428 |  OB8987 |P 1 V Q R|
 2236599 | 17Bm05 Dec 24 00:10:40 17 | 17BP99 Nr2997_2  |  7:43:09.6  50:54:46 2000 | 130 | r | 1.26 | 0.83 0.85   368 |   OG428 |  OB8990 |P 1 V Q R|
 2236600 | 17Bm05 Dec 24 00:13:39 17 | 17BP99 Nr2998_2  |  7:49:14.4  50:54:46 2000 | 137 | r | 1.26 | 0.76 0.78   384 |   OG428 |  OB8993 |P 1 V Q R|
 2236601 | 17Bm05 Dec 24 00:16:46 17 | 17BP99 Nr2999_2  |  7:55:19.2  50:54:46 2000 | 145 | r | 1.27 | 0.75 0.77   407 |   OG428 |  OB8996 |P 1 V Q R|
 2236602 | 17Bm05 Dec 24 00:19:51 17 | 17BP99 Nr3000_2  |  8:01:24.0  50:54:46 2000 | 144 | r | 1.27 | 0.84 0.86   410 |   OG428 |  OB8999 |P 1 V Q R|
 2236603 | 17Bm05 Dec 24 00:23:19 17 | 17BP99 Nr2869_2  |  7:35:43.2  49:55:58 2000 | 154 | r | 1.21 | 0.79 0.82   436 |   OG416 |  OB8606 |P 1 V Q R|
 2236604 | 17Bm05 Dec 24 00:25:41 17 | 17BP99 Nr3118_2  |  7:20:09.6  51:53:34 2000 | 100 | r | 1.22 | 0.78 0.80   283 |   OG440 |  OB9353 |P 1 V Q R|
 2236605 | 17Bm05 Dec 24 00:28:46 17 | 17BP99 Nr3119_2  |  7:26:24.0  51:53:34 2000 | 144 | r | 1.22 | 0.77 0.81   404 |   OG440 |  OB9356 |P 1 V Q R|
 2236606 | 17Bm05 Dec 24 00:32:17 17 | 17BP99 Nr3120_2  |  7:32:38.4  51:53:34 2000 | 169 | r | 1.22 | 0.78 0.81   478 |   OG440 |  OB9359 |P 1 V Q R|
 2236607 | 17Bm05 Dec 24 00:35:26 17 | 17BP99 Nr3121_2  |  7:38:52.8  51:53:34 2000 | 148 | r | 1.23 | 0.76 0.79   415 |   OG440 |  OB9362 |P 1 V Q R|
 2236608 | 17Bm05 Dec 24 00:38:45 17 | 17BP99 Nr3122_2  |  7:45:07.2  51:53:34 2000 | 157 | r | 1.23 | 0.74 0.77   442 |   OG440 |  OB9365 |P 1 V Q R|
 2236609 | 17Bm05 Dec 24 00:42:05 17 | 17BP99 Nr3123_2  |  7:51:21.6  51:53:34 2000 | 134 | r | 1.23 | 0.74 0.77   379 |   OG440 |  OB9368 |P 1 V Q R|
 2236610 | 17Bm05 Dec 24 00:45:00 17 | 17BP99 Nr3124_2  |  7:57:36.0  51:53:34 2000 | 133 | r | 1.24 | 0.77 0.80   375 |   OG440 |  OB9371 |P 1 V Q R|
 2236611 | 17Bm05 Dec 24 00:47:25 17 | 17BP99 Nr3240_2  |  7:21:12.0  52:52:22 2000 | 100 | r | 1.21 | 0.88 0.91   278 |   OG452 |  OB9719 |P 1 V Q R|
 2236612 | 17Bm05 Dec 24 00:50:20 17 | 17BP99 Nr3241_2  |  7:27:33.6  52:52:22 2000 | 133 | r | 1.21 | 0.86 0.89   374 |   OG452 |  OB9722 |P 1 V Q R|
 2236613 | 17Bm05 Dec 24 00:53:13 17 | 17BP99 Nr3242_2  |  7:33:55.2  52:52:22 2000 | 132 | r | 1.22 | 0.83 0.86   361 |   OG452 |  OB9725 |P 1 V Q R|
 2236614 | 17Bm05 Dec 24 00:56:19 17 | 17BP99 Nr3243_2  |  7:40:16.8  52:52:22 2000 | 144 | r | 1.22 | 0.85 0.89   398 |   OG452 |  OB9728 |P 1 V Q R|
 2236615 | 17Bm05 Dec 24 00:59:26 17 | 17BP99 Nr3244_2  |  7:46:38.4  52:52:22 2000 | 145 | r | 1.22 | 0.80 0.84   395 |   OG452 |  OB9731 |P 1 V Q R|
 2236616 | 17Bm05 Dec 24 01:02:27 17 | 17BP99 Nr3245_2  |  7:53:00.0  52:52:22 2000 | 139 | r | 1.22 | 0.76 0.79   378 |   OG452 |  OB9734 |P 1 V Q R|
 2236617 | 17Bm05 Dec 24 01:05:30 17 | 17BP99 Nr3246_2  |  7:59:21.6  52:52:22 2000 | 142 | r | 1.23 | 0.76 0.79   392 |   OG452 |  OB9737 |P 1 V Q R|
 2236618 | 17Bm05 Dec 24 01:07:58 17 | 17BP99 Nr3360_2  |  7:16:00.0  53:51:10 2000 | 100 | r | 1.21 | 0.83 0.87   285 |   OG464 | OB10079 |P 1 V Q R|
 2236619 | 17Bm05 Dec 24 01:11:07 17 | 17BP99 Nr3361_2  |  7:22:31.2  53:51:10 2000 | 147 | r | 1.21 | 0.86 0.91   409 |   OG464 | OB10082 |P 1 V Q R|
 2236620 | 17Bm05 Dec 24 01:14:10 17 | 17BP99 Nr3362_2  |  7:29:02.4  53:51:10 2000 | 141 | r | 1.21 | 0.82 0.86   389 |   OG464 | OB10085 |P 1 V Q R|
 2236621 | 17Bm05 Dec 24 01:17:26 17 | 17BP99 Nr3363_2  |  7:35:33.6  53:51:10 2000 | 155 | r | 1.21 | 0.85 0.89   425 |   OG464 | OB10088 |P 1 V Q R|
 2236622 | 17Bm05 Dec 24 01:20:13 17 | 17BP99 Nr3364_2  |  7:42:04.8  53:51:10 2000 | 125 | r | 1.22 | 0.80 0.84   340 |   OG464 | OB10091 |P 1 V Q R|
 2236623 | 17Bm05 Dec 24 01:23:23 17 | 17BP99 Nr3365_2  |  7:48:36.0  53:51:10 2000 | 148 | r | 1.22 | 0.75 0.79   406 |   OG464 | OB10094 |P 1 V Q R|
 2236624 | 17Bm05 Dec 24 01:26:26 17 | 17BP99 Nr3366_2  |  7:55:07.2  53:51:10 2000 | 141 | r | 1.22 | 0.80 0.83   383 |   OG464 | OB10097 |P 1 V Q R|
 2236625 | 17Bm05 Dec 24 01:29:46 17 | 17BP99 Nr2228_1  |  9:26:04.8  44:42:00 2000 | 133 | r | 1.24 | 0.64 0.66   376 |   OG358 |  OB6682 |P 1 V Q R|
 2236626 | 17Bm05 Dec 24 01:32:40 17 | 17BP99 Nr2229_1  |  9:31:31.2  44:42:00 2000 | 133 | r | 1.25 | 0.60 0.62   371 |   OG358 |  OB6685 |P 1 V Q R|
 2236627 | 17Bm05 Dec 24 01:35:27 17 | 17BP99 Nr2230_1  |  9:36:57.6  44:42:00 2000 | 125 | r | 1.25 | 0.63 0.65   342 |   OG358 |  OB6688 |P 1 V Q R|
 2236628 | 17Bm05 Dec 24 01:38:08 17 | 17BP99 Nr2231_1  |  9:42:24.0  44:42:00 2000 | 120 | r | 1.26 | 0.65 0.66   322 |   OG358 |  OB6691 |P 1 V Q R|
 2236629 | 17Bm05 Dec 24 01:40:51 17 | 17BP99 Nr2232_1  |  9:47:50.4  44:42:00 2000 | 121 | r | 1.27 | 0.66 0.67   325 |   OG358 |  OB6694 |P 1 V Q R|
 2236630 | 17Bm05 Dec 24 01:43:34 17 | 17BP99 Nr2233_1  |  9:53:16.8  44:42:00 2000 | 121 | r | 1.28 | 0.69 0.71   327 |   OG358 |  OB6697 |P 1 V Q R|
 2236631 | 17Bm05 Dec 24 01:46:17 17 | 17BP99 Nr2234_1  |  9:58:43.2  44:42:00 2000 | 121 | r | 1.28 | 0.65 0.67   325 |   OG358 |  OB6700 |P 1 V Q R|
 2236632 | 17Bm05 Dec 24 01:49:06 17 | 17BP99 Nr2363_1  |  9:23:07.2  45:40:48 2000 | 123 | r | 1.20 | 0.67 0.69   321 |   OG373 |  OB7087 |P 1 V Q R|
 2236633 | 17Bm05 Dec 24 01:51:47 17 | 17BP99 Nr2364_1  |  9:28:38.4  45:40:48 2000 | 119 | r | 1.21 | 0.63 0.65   314 |   OG373 |  OB7090 |P 1 V Q R|
 2236634 | 17Bm05 Dec 24 01:54:25 17 | 17BP99 Nr2365_1  |  9:34:09.6  45:40:48 2000 | 117 | r | 1.21 | 0.60 0.63   308 |   OG373 |  OB7093 |P 1 V Q R|
 2236635 | 17Bm05 Dec 24 01:57:02 17 | 17BP99 Nr2366_1  |  9:39:40.8  45:40:48 2000 | 115 | r | 1.22 | 0.62 0.64   300 |   OG373 |  OB7096 |P 1 V Q R|
 2236636 | 17Bm05 Dec 24 01:59:37 17 | 17BP99 Nr2367_1  |  9:45:12.0  45:40:48 2000 | 114 | r | 1.23 | 0.62 0.64   299 |   OG373 |  OB7099 |P 1 V Q R|
 2236637 | 17Bm05 Dec 24 02:02:14 17 | 17BP99 Nr2368_1  |  9:50:43.2  45:40:48 2000 | 115 | r | 1.23 | 0.68 0.71   302 |   OG373 |  OB7102 |P 1 V Q R|
 2236638 | 17Bm05 Dec 24 02:04:49 17 | 17BP99 Nr2369_1  |  9:56:14.4  45:40:48 2000 | 114 | r | 1.24 | 0.69 0.72   305 |   OG373 |  OB7105 |P 1 V Q R|
 2236639 | 17Bm05 Dec 24 02:07:45 17 | 17BP99 Nr2497_1  |  9:26:50.4  46:39:36 2000 | 121 | r | 1.19 | 0.66 0.68   311 |   OG388 |  OB7489 |P 1 V Q R|
 2236640 | 17Bm05 Dec 24 02:10:28 17 | 17BP99 Nr2498_1  |  9:32:28.8  46:39:36 2000 | 121 | r | 1.19 | 0.61 0.64   316 |   OG388 |  OB7492 |P 1 V Q R|
 2236641 | 17Bm05 Dec 24 02:13:03 17 | 17BP99 Nr2499_1  |  9:38:07.2  46:39:36 2000 | 114 | r | 1.20 | 0.61 0.63   300 |   OG388 |  OB7495 |P 1 V Q R|
 2236642 | 17Bm05 Dec 24 02:15:39 17 | 17BP99 Nr2500_1  |  9:43:45.6  46:39:36 2000 | 114 | r | 1.20 | 0.62 0.64   298 |   OG388 |  OB7498 |P 1 V Q R|
 2236643 | 17Bm05 Dec 24 02:19:30 17 | 17BP99 Nr2501_1  |  9:49:24.0  46:39:36 2000 | 114 | r | 1.21 | 0.68 0.70   293 |   OG388 |  OB7501 |P 1 V Q R|
 2236644 | 17Bm05 Dec 24 02:22:06 17 | 17BP99 Nr2502_1  |  9:55:02.4  46:39:36 2000 | 114 | r | 1.21 | 0.65 0.67   293 |   OG388 |  OB7504 |P 1 V Q R|
 2236645 | 17Bm05 Dec 24 02:24:44 17 | 17BP99 Nr2503_1  | 10:00:40.8  46:39:36 2000 | 117 | r | 1.22 | 0.59 0.61   297 |   OG388 |  OB7507 |P 1 V Q R|
 2236646 | 17Bm05 Dec 24 02:27:20 17 | 17BP99 Nr2629_1  |  9:29:19.2  47:38:24 2000 | 114 | r | 1.17 | 0.66 0.68   293 |   OG400 |  OB7885 |P 3 O Q R|
 2236647 | 17Bm05 Dec 24 02:29:51 17 | 17BP99 Nr2630_1  |  9:35:02.4  47:38:24 2000 | 109 | r | 1.18 | 0.62 0.64   276 |   OG400 |  OB7888 |P 3 O Q R|
 2236648 | 17Bm05 Dec 24 02:34:21 17 | 17BP99 Nr2631_1  |  9:40:45.6  47:38:24 2000 | 112 | r | 1.18 | 0.64 0.66   283 |   OG400 |  OB7891 |P 3 O Q R|
 2236649 | 17Bm05 Dec 24 02:36:56 17 | 17BP99 Nr2632_1  |  9:46:28.8  47:38:24 2000 | 113 | r | 1.18 | 0.63 0.65   291 |   OG400 |  OB7894 |P 1 V Q R|
 2236650 | 17Bm05 Dec 24 02:39:49 17 | 17BP99 Nr2633_1  |  9:52:12.0  47:38:24 2000 | 113 | r | 1.19 | 0.62 0.64   283 |   OG400 |  OB7897 |P 1 V Q R|
 2236651 | 17Bm05 Dec 24 02:42:23 17 | 17BP99 Nr2634_1  |  9:57:55.2  47:38:24 2000 | 113 | r | 1.19 | 0.59 0.62   282 |   OG400 |  OB7900 |P 1 V Q R|
 2236652 | 17Bm05 Dec 24 02:44:54 17 | 17BP99 Nr2635_1  | 10:03:38.4  47:38:24 2000 | 109 | r | 1.20 | 0.56 0.58   273 |   OG400 |  OB7903 |P 1 V Q R|
 2236653 | 17Bm05 Dec 24 02:47:27 17 | 17BP99 Nr2759_1  |  9:27:12.0  48:37:12 2000 | 108 | r | 1.16 | 0.66 0.69   270 |   OG412 |  OB8275 |P 1 V Q R|
 2236654 | 17Bm05 Dec 24 02:49:55 17 | 17BP99 Nr2760_1  |  9:33:02.4  48:37:12 2000 | 106 | r | 1.16 | 0.59 0.62   263 |   OG412 |  OB8278 |P 1 V Q R|
 2236655 | 17Bm05 Dec 24 02:52:30 17 | 17BP99 Nr2761_1  |  9:38:52.8  48:37:12 2000 | 113 | r | 1.17 | 0.59 0.62   281 |   OG412 |  OB8281 |P 1 V Q R|
 2236656 | 17Bm05 Dec 24 02:54:58 17 | 17BP99 Nr2762_1  |  9:44:43.2  48:37:12 2000 | 107 | r | 1.17 | 0.61 0.63   264 |   OG412 |  OB8284 |P 1 V Q R|
 2236657 | 17Bm05 Dec 24 02:57:27 17 | 17BP99 Nr2763_1  |  9:50:33.6  48:37:12 2000 | 107 | r | 1.17 | 0.58 0.61   258 |   OG412 |  OB8287 |P 1 V Q R|
 2236658 | 17Bm05 Dec 24 02:59:55 17 | 17BP99 Nr2764_1  |  9:56:24.0  48:37:12 2000 | 107 | r | 1.18 | 0.60 0.64   252 |   OG412 |  OB8290 |P 1 V Q R|
 2236659 | 17Bm05 Dec 24 03:02:20 17 | 17BP99 Nr2765_1  | 10:02:14.4  48:37:12 2000 | 103 | r | 1.18 | 0.58 0.61   240 |   OG412 |  OB8293 |P 1 V Q R|
 2236660 | 17Bm05 Dec 24 03:04:45 17 | 17BP99 Nr2639_1  | 10:26:31.2  47:38:24 2000 | 103 | r | 1.20 | 0.56 0.58   238 |   OG709 |  OB7915 |P 1 V Q R|
 2236661 | 17Bm05 Dec 24 03:07:07 17 | 17BP99 Nr2640_1  | 10:32:14.4  47:38:24 2000 | 101 | r | 1.21 | 0.55 0.57   234 |   OG709 |  OB7918 |P 1 V Q R|
 2236662 | 17Bm05 Dec 24 03:09:29 17 | 17BP99 Nr2641_1  | 10:37:57.6  47:38:24 2000 | 100 | r | 1.21 | 0.56 0.58   232 |   OG709 |  OB7921 |P 1 V Q R|
 2236663 | 17Bm05 Dec 24 03:12:03 17 | 17BP99 Nr2235_2  | 10:06:07.2  45:01:58 2000 | 100 | r | 1.14 | 0.54 0.57   234 |   OG362 |  OB6704 |P 1 V Q R|
 2236664 | 17Bm05 Dec 24 03:14:24 17 | 17BP99 Nr2236_2  | 10:11:33.6  45:01:58 2000 | 100 | r | 1.14 | 0.55 0.59   235 |   OG362 |  OB6707 |P 1 V Q R|
 2236665 | 17Bm05 Dec 24 03:16:59 17 | 17BP99 Nr2237_2  | 10:17:00.0  45:01:58 2000 | 110 | r | 1.15 | 0.56 0.59   258 |   OG362 |  OB6710 |P 1 V Q R|
 2236666 | 17Bm05 Dec 24 03:19:23 17 | 17BP99 Nr2238_2  | 10:22:26.4  45:01:58 2000 | 103 | r | 1.15 | 0.56 0.58   239 |   OG362 |  OB6713 |P 1 V Q R|
 2236667 | 17Bm05 Dec 24 03:23:10 17 | 17BP99 Nr2239_2  | 10:27:52.8  45:01:58 2000 | 102 | r | 1.15 | 0.52 0.55   233 |   OG362 |  OB6716 |P 1 V Q R|
 2236668 | 17Bm05 Dec 24 03:25:35 17 | 17BP99 Nr2240_2  | 10:33:19.2  45:01:58 2000 | 103 | r | 1.16 | 0.55 0.57   232 |   OG362 |  OB6719 |P 1 V Q R|
 2236669 | 17Bm05 Dec 24 03:28:13 17 | 17BP99 Nr2241_2  | 10:38:45.6  45:01:58 2000 | 116 | r | 1.16 | 0.53 0.55   261 |   OG362 |  OB6722 |P 1 V Q R|
 2236670 | 17Bm05 Dec 24 03:30:38 17 | 17BP99 Nr2370_2  | 10:03:45.6  46:00:46 2000 | 100 | r | 1.13 | 0.62 0.65   228 |   OG377 |  OB7109 |P 1 V Q R|
 2236671 | 17Bm05 Dec 24 03:33:04 17 | 17BP99 Nr2371_2  | 10:09:16.8  46:00:46 2000 | 104 | r | 1.13 | 0.57 0.61   237 |   OG377 |  OB7112 |P 1 V Q R|
 2236672 | 17Bm05 Dec 24 03:35:26 17 | 17BP99 Nr2372_2  | 10:14:48.0  46:00:46 2000 | 100 | r | 1.13 | 0.57 0.60   229 |   OG377 |  OB7115 |P 1 V Q R|
 2236673 | 17Bm05 Dec 24 03:37:58 17 | 17BP99 Nr2373_2  | 10:20:19.2  46:00:46 2000 | 111 | r | 1.14 | 0.57 0.60   256 |   OG377 |  OB7118 |P 1 V Q R|
 2236674 | 17Bm05 Dec 24 03:40:20 17 | 17BP99 Nr2374_2  | 10:25:50.4  46:00:46 2000 | 100 | r | 1.14 | 0.57 0.61   230 |   OG377 |  OB7121 |P 1 V Q R|
 2236675 | 17Bm05 Dec 24 03:42:55 17 | 17BP99 Nr2375_2  | 10:31:21.6  46:00:46 2000 | 113 | r | 1.14 | 0.58 0.60   284 |   OG377 |  OB7124 |P 1 V Q R|
 2236676 | 17Bm05 Dec 24 03:45:16 17 | 17BP99 Nr2376_2  | 10:36:52.8  46:00:46 2000 | 100 | r | 1.15 | 0.53 0.55   237 |   OG377 |  OB7127 |P 1 V Q R|
 2236677 | 17Bm05 Dec 24 03:47:48 17 | 17BP99 Nr2766_2  | 10:10:12.0  48:57:10 2000 | 108 | r | 1.15 | 0.60 0.63   247 |   OG713 |  OB8297 |P 1 V Q R|
 2236678 | 17Bm05 Dec 24 03:50:10 17 | 17BP99 Nr2767_2  | 10:16:02.4  48:57:10 2000 | 100 | r | 1.16 | 0.61 0.65   233 |   OG713 |  OB8300 |P 1 V Q R|
 2236679 | 17Bm05 Dec 24 03:52:54 17 | 17BP99 Nr2768_2  | 10:21:52.8  48:57:10 2000 | 104 | r | 1.16 | 0.61 0.64   235 |   OG713 |  OB8303 |P 1 V Q R|
 2236680 | 17Bm05 Dec 24 03:55:22 17 | 17BP99 Nr2769_2  | 10:27:43.2  48:57:10 2000 | 106 | r | 1.16 | 0.56 0.59   237 |   OG713 |  OB8306 |P 1 V Q R|
 2236681 | 17Bm05 Dec 24 03:57:52 17 | 17BP99 Nr2770_2  | 10:33:33.6  48:57:10 2000 | 109 | r | 1.16 | 0.58 0.61   250 |   OG713 |  OB8309 |P 1 V Q R|
 2236682 | 17Bm05 Dec 24 04:00:14 17 | 17BP99 Nr2771_2  | 10:39:24.0  48:57:10 2000 | 100 | r | 1.16 | 0.63 0.66   226 |   OG713 |  OB8312 |P 1 V Q R|
 2236683 | 17Bm05 Dec 24 04:02:37 17 | 17BP99 Nr2895_2  | 10:10:40.8  49:55:58 2000 | 100 | r | 1.16 | 0.58 0.61   226 |   OG713 |  OB8684 |P 1 V Q R|
 2236684 | 17Bm05 Dec 24 04:04:59 17 | 17BP99 Nr2896_2  | 10:16:38.4  49:55:58 2000 | 100 | r | 1.16 | 0.61 0.65   227 |   OG713 |  OB8687 |P 1 V Q R|
 2236685 | 17Bm05 Dec 24 04:07:29 17 | 17BP99 Nr2897_2  | 10:22:36.0  49:55:58 2000 | 108 | r | 1.16 | 0.61 0.65   245 |   OG713 |  OB8690 |P 1 V Q R|
 2236686 | 17Bm05 Dec 24 04:09:50 17 | 17BP99 Nr2898_2  | 10:28:33.6  49:55:58 2000 | 100 | r | 1.16 | 0.65 0.68   227 |   OG713 |  OB8693 |P 1 V Q R|
 2236687 | 17Bm05 Dec 24 04:12:14 17 | 17BP99 Nr2899_2  | 10:34:31.2  49:55:58 2000 | 102 | r | 1.16 | 0.70 0.73   234 |   OG713 |  OB8696 |P 1 V Q R|
 2236688 | 17Bm05 Dec 24 04:15:00 17 | 17BP99 Nr2900_2  | 10:40:28.8  49:55:58 2000 | 124 | r | 1.17 | 0.59 0.63   280 |   OG713 |  OB8699 |P 1 V Q R|
 2236689 | 17Bm05 Dec 24 04:17:41 17 | 17BP99 Nr3022_2  | 10:15:09.6  50:54:46 2000 | 100 | r | 1.17 | 0.65 0.68   226 |   OG716 |  OB9065 |P 1 V Q R|
 2236690 | 17Bm05 Dec 24 04:20:22 17 | 17BP99 Nr3023_2  | 10:21:14.4  50:54:46 2000 | 119 | r | 1.17 | 0.65 0.68   267 |   OG716 |  OB9068 |P 1 V Q R|
 2236691 | 17Bm05 Dec 24 04:22:45 17 | 17BP99 Nr3024_2  | 10:27:19.2  50:54:46 2000 | 102 | r | 1.17 | 0.64 0.67   228 |   OG716 |  OB9071 |P 1 V Q R|
 2236692 | 17Bm05 Dec 24 04:25:17 17 | 17BP99 Nr3025_2  | 10:33:24.0  50:54:46 2000 | 110 | r | 1.17 | 0.61 0.64   247 |   OG716 |  OB9074 |P 1 V Q R|
 2236693 | 17Bm05 Dec 24 04:27:41 17 | 17BP99 Nr3026_2  | 10:39:28.8  50:54:46 2000 | 102 | r | 1.17 | 0.62 0.65   230 |   OG716 |  OB9077 |P 1 V Q R|
 2236694 | 17Bm05 Dec 24 04:30:12 17 | 17BP99 Nr3146_2  | 10:14:52.8  51:53:34 2000 | 110 | r | 1.18 | 0.59 0.62   249 |   OG716 |  OB9437 |P 1 V Q R|
 2236695 | 17Bm05 Dec 24 04:32:34 17 | 17BP99 Nr3147_2  | 10:21:07.2  51:53:34 2000 | 100 | r | 1.18 | 0.56 0.60   230 |   OG716 |  OB9440 |P 1 V Q R|
 2236696 | 17Bm05 Dec 24 04:35:19 17 | 17BP99 Nr3148_2  | 10:27:21.6  51:53:34 2000 | 123 | r | 1.18 | 0.54 0.58   278 |   OG716 |  OB9443 |P 1 V Q R|
 2236697 | 17Bm05 Dec 24 04:38:07 17 | 17BP99 Nr3149_2  | 10:33:36.0  51:53:34 2000 | 127 | r | 1.18 | 0.53 0.56   294 |   OG716 |  OB9446 |P 1 V Q R|
 2236698 | 17Bm05 Dec 24 04:40:29 17 | 17BP99 Nr3150_2  | 10:39:50.4  51:53:34 2000 | 100 | r | 1.18 | 0.54 0.57   228 |   OG716 |  OB9449 |P 1 V Q R|
 2236699 | 17Bm05 Dec 24 04:43:55 17 | 17BP99 Nr2629_1  |  9:29:19.2  47:38:24 2000 | 100 | r | 1.16 | 0.53 0.55   241 |   OG400 |  OB7885 |P 1 V Q R|
 2236700 | 17Bm05 Dec 24 04:46:17 17 | 17BP99 Nr2630_1  |  9:35:02.4  47:38:24 2000 | 100 | r | 1.16 | 0.54 0.56   245 |   OG400 |  OB7888 |P 1 V Q R|
 2236701 | 17Bm05 Dec 24 04:48:40 17 | 17BP99 Nr2631_1  |  9:40:45.6  47:38:24 2000 | 102 | r | 1.16 | 0.53 0.56   249 |   OG400 |  OB7891 |P 1 V Q R|
 2236753 | 17Bm05 Dec 24 19:45:55 17 | 17BP99 Sr0286_3  |  1:23:55.2  33:35:13 2000 |  30 | r | 1.03 | 0.63 0.65   124 |    OG93 | OB20857 |P 1 O Q R|
 2236754 | 17Bm05 Dec 24 19:47:07 17 | 17BP99 Sr0286_3  |  1:23:55.2  33:35:13 2000 |  30 | r | 1.03 | 0.54 0.56   124 |    OG93 | OB20857 |P 1 O Q R|
 2236755 | 17Bm05 Dec 24 19:49:29 17 | 17BP99 Sr0286_3  |  1:23:55.2  33:35:13 2000 | 100 | r | 1.03 | 0.52 0.54   411 |    OG93 | OB20857 |P 1 V Q R|
 2236756 | 17Bm05 Dec 24 19:52:29 17 | 17BP99 Sr0287_3  |  1:28:33.6  33:35:13 2000 | 132 | r | 1.03 | 0.48 0.50   540 |    OG93 | OB20860 |P 1 V Q R|
 2236757 | 17Bm05 Dec 24 19:55:36 17 | 17BP99 Sr0288_3  |  1:33:12.0  33:35:13 2000 | 146 | r | 1.03 | 0.51 0.53   598 |    OG93 | OB20863 |P 1 V Q R|
 2236758 | 17Bm05 Dec 24 19:59:11 17 | 17BP99 Sr0289_3  |  1:37:50.4  33:35:13 2000 | 173 | r | 1.03 | 0.48 0.50   701 |    OG93 | OB20866 |P 1 V Q R|
 2236759 | 17Bm05 Dec 24 20:02:57 17 | 17BP99 Sr0290_3  |  1:42:28.8  33:35:13 2000 | 185 | r | 1.03 | 0.47 0.51   747 |    OG93 | OB20869 |P 1 V Q R|
 2236760 | 17Bm05 Dec 24 20:06:56 17 | 17BP99 Sr0291_3  |  1:47:07.2  33:35:13 2000 | 197 | r | 1.03 | 0.49 0.51   785 |    OG93 | OB20872 |P 1 V Q R|
 2236761 | 17Bm05 Dec 24 20:09:17 17 | 17BP99 Sr0292_3  |  1:51:45.6  33:35:13 2000 | 100 | r | 1.03 | 0.48 0.50   395 |    OG93 | OB20875 |P 1 V Q R|
 2236762 | 17Bm05 Dec 24 20:13:46 17 | 17BP99 Sr0354_3  |  0:07:24.0  35:32:49 2000 | 178 | r | 1.16 | 0.58 0.60   780 |   OG111 | OB21061 |P 1 V Q R|
 2236763 | 17Bm05 Dec 24 20:17:47 17 | 17BP99 Sr0355_3  |  0:12:09.6  35:32:49 2000 | 197 | r | 1.15 | 0.55 0.58   863 |   OG111 | OB21064 |P 1 V Q R|
 2236764 | 17Bm05 Dec 24 20:21:40 17 | 17BP99 Sr0356_3  |  0:16:55.2  35:32:49 2000 | 191 | r | 1.15 | 0.54 0.57   832 |   OG111 | OB21067 |P 1 V Q R|
 2236765 | 17Bm05 Dec 24 20:25:40 17 | 17BP99 Sr0357_3  |  0:21:40.8  35:32:49 2000 | 193 | r | 1.15 | 0.52 0.54   838 |   OG111 | OB21070 |P 1 V Q R|
 2236766 | 17Bm05 Dec 24 20:29:29 17 | 17BP99 Sr0358_3  |  0:26:26.4  35:32:49 2000 | 184 | r | 1.15 | 0.56 0.59   798 |   OG111 | OB21073 |P 1 V Q R|
 2236767 | 17Bm05 Dec 24 20:33:25 17 | 17BP99 Sr0359_3  |  0:31:12.0  35:32:49 2000 | 183 | r | 1.15 | 0.58 0.60   791 |   OG111 | OB21076 |P 1 V Q R|
 2236768 | 17Bm05 Dec 24 20:37:04 17 | 17BP99 Sr0360_3  |  0:35:57.6  35:32:49 2000 | 168 | r | 1.14 | 0.49 0.51   736 |   OG111 | OB21079 |P 1 V Q R|
 2236769 | 17Bm05 Dec 24 20:40:38 17 | 17BP99 Sr0361_3  |  0:40:43.2  35:32:49 2000 | 169 | r | 1.14 | 0.44 0.46   736 |   OG114 | OB21082 |P 1 V Q R|
 2236770 | 17Bm05 Dec 24 20:44:17 17 | 17BP99 Sr0362_3  |  0:45:28.8  35:32:49 2000 | 173 | r | 1.14 | 0.43 0.46   749 |   OG114 | OB21085 |P 1 V Q R|
 2236771 | 17Bm05 Dec 24 20:47:50 17 | 17BP99 Sr0363_3  |  0:50:14.4  35:32:49 2000 | 161 | r | 1.14 | 0.44 0.46   701 |   OG114 | OB21088 |P 1 V Q R|
 2236772 | 17Bm05 Dec 24 20:51:33 17 | 17BP99 Sr0364_3  |  0:55:00.0  35:32:49 2000 | 179 | r | 1.14 | 0.44 0.46   764 |   OG114 | OB21091 |P 1 V Q R|
 2236773 | 17Bm05 Dec 24 20:56:03 17 | 17BP99 Sr0365_3  |  0:59:45.6  35:32:49 2000 | 218 | r | 1.13 | 0.44 0.46   908 |   OG114 | OB21094 |P 1 V Q R|
